Date,Model_Phase,Earned_Income,Earned_Income_Tax,Employer_Super_Contrib,Super_Balance_Contrib,Super_Fees,Super_Balance_Value,Super_Drawdown,Expenses,Loan_Period,Loan_Begin_Balance,Loan_Payment,Loan_Interest,Disposable_Income,Amount_Saved,Savings_Bal,Savings_Val
1/04/2056,1,4166.666667,649.7229167,395.8333333,132156.2858,250.3531436,703899.164,0,1816.981075,437,159556.9723,1847.43,536.23,502.2555918,125.563898,-12398.59117,-19802.68933
1/05/2056,1,4166.666667,649.7229167,395.8333333,132301.4993,250.6198573,707564.5994,0,44811.3211,438,201328.725,1847.43,675,-42492.08444,-10623.02111,-23021.61228,-30501.77472
1/06/2056,1,4166.666667,649.7229167,395.8333333,132446.4465,250.886082,711248.0944,0,1813.919919,439,200152.395,1847.43,671.1,505.3167473,126.3291868,-22895.28309,-30451.38414
1/07/2056,1,4166.666667,649.7229167,395.8333333,132591.128,251.1518186,714949.7398,0,1803.490867,440,198972.135,1847.43,667.17,515.7457997,128.9364499,-22766.34664,-30398.25381
1/08/2056,1,4166.666667,649.7229167,395.8333333,132735.5443,251.4170681,718669.6268,0,2065.234487,441,197787.945,1847.43,663.24,254.0021795,63.50054488,-22702.8461,-30410.59015
1/09/2056,1,4166.666667,649.7229167,395.8333333,132879.6958,251.6818312,722407.8472,0,1608.366237,442,196599.805,1847.43,659.29,710.8704294,177.7176073,-22525.12849,-30308.45473
1/10/2056,1,4166.666667,649.7229167,395.8333333,133023.583,251.946109,726164.4931,0,1998.759094,443,195407.705,1847.43,655.33,320.4775725,80.11939313,-22445.00909,-30303.90617
1/11/2056,1,4166.666667,649.7229167,395.8333333,133167.2065,252.2099022,729939.6571,0,2020.699478,444,194211.635,1847.43,651.36,298.5371889,74.63429722,-22370.3748,-30304.84505
1/12/2056,1,4166.666667,649.7229167,395.8333333,133310.5666,252.4732119,733733.4323,0,2018.64438,445,193011.575,1847.43,647.37,300.5922866,75.14807165,-22295.22673,-30305.27122
1/01/2057,1,4166.666667,649.7229167,395.8333333,133453.6639,252.7360388,737545.9123,0,2176.510381,446,191807.515,1847.43,643.37,142.7262862,35.68157154,-22259.54515,-30345.26363
1/02/2057,1,4166.666667,649.7229167,395.8333333,133596.4988,252.9983838,741377.1909,0,1835.727756,447,190599.445,1847.43,639.36,483.5089108,120.8772277,-22138.66793,-30299.94737
1/03/2057,1,4166.666667,649.7229167,395.8333333,133739.0719,253.2602479,745227.3628,0,2493.963662,448,189387.345,1847.43,635.33,-174.7269954,-43.68174884,-22182.34968,-30419.48819
1/04/2057,1,4166.666667,649.7229167,395.8333333,133881.3836,253.5216319,749096.5229,0,2093.802578,449,188171.205,1847.43,631.29,225.4340892,56.35852229,-22125.99115,-30439.03749
1/05/2057,1,4166.666667,649.7229167,395.8333333,134023.4344,253.7825366,752984.7666,0,2248.95462,450,186951.015,1847.43,627.24,70.28204648,17.57051162,-22108.42064,-30497.52064
1/06/2057,1,4166.666667,649.7229167,395.8333333,134165.2248,254.0429631,756892.1897,0,1685.21914,451,185726.755,1847.43,623.17,634.0175267,158.5043817,-21949.91626,-30414.8638
1/07/2057,1,4166.666667,649.7229167,395.8333333,134306.7552,254.3029121,760818.8888,0,1563.078386,452,184498.415,1847.43,619.09,756.1582802,189.0395701,-21760.87669,-30301.38879
1/08/2057,1,4166.666667,649.7229167,395.8333333,134448.0262,254.5623846,764764.9605,0,1635.95096,453,183265.975,1847.43,614.99,683.285707,170.8214267,-21590.05526,-30205.89379
1/09/2057,1,4166.666667,649.7229167,395.8333333,134589.0381,254.8213813,768730.5023,0,1900.794884,454,182029.435,1847.43,610.89,418.4417827,104.6104457,-21485.44482,-30176.53655
1/10/2057,1,4166.666667,649.7229167,395.8333333,134729.7915,255.0799032,772715.612,0,2101.10731,455,180788.765,1847.43,606.76,218.1293567,54.53233917,-21430.91248,-30197.30922
1/11/2057,1,4166.666667,649.7229167,395.8333333,134870.2869,255.3379512,776720.3879,0,1525.16456,456,179543.965,1847.43,602.63,794.0721068,198.5180267,-21232.39445,-30073.78817
1/12/2057,1,4166.666667,649.7229167,395.8333333,135010.5247,255.595526,780744.9289,0,2235.762376,457,178295.015,1847.43,598.48,83.47429057,20.86857264,-21211.52588,-30128.0519
1/01/2058,1,4166.666667,649.7229167,395.8333333,135150.5054,255.8526287,784789.3341,0,2341.235516,458,177041.905,1847.43,594.32,-21.99884977,-5.499712443,-21217.02559,-30208.88549
1/02/2058,1,4166.666667,649.7229167,395.8333333,135290.2295,256.10926,788853.7035,0,2419.583119,459,175784.615,1847.43,590.14,-100.3464528,-25.08661319,-21242.1122,-30309.55703
1/03/2058,1,4166.666667,649.7229167,395.8333333,135429.6974,256.3654208,792938.1373,0,2348.94889,460,174523.135,1847.43,585.95,-29.71222296,-7.42805574,-21249.54026,-30392.77755
1/04/2058,1,4166.666667,649.7229167,395.8333333,135568.9096,256.6211119,797042.7362,0,2149.90334,461,173257.445,1847.43,581.74,169.3333267,42.33333168,-21207.20693,-30426.32033
1/05/2058,1,4166.666667,649.7229167,395.8333333,135707.8666,256.8763343,801167.6017,0,1937.408357,462,171987.535,1847.43,577.52,381.8283101,95.45707752,-21111.74985,-30406.69041
1/06/2058,1,4166.666667,649.7229167,395.8333333,135846.5689,257.1310888,805312.8355,0,2095.742199,463,170713.395,1847.43,573.29,223.4944676,55.87361689,-21055.87623,-30426.69384
1/07/2058,1,4166.666667,649.7229167,395.8333333,135985.0168,257.3853763,809478.5398,0,2038.213028,464,169435.005,1847.43,569.04,281.0236391,70.25590978,-20985.62032,-30432.32902
1/08/2058,1,4166.666667,649.7229167,395.8333333,136123.211,257.6391975,813664.8177,0,1597.322989,465,168152.355,1847.43,564.78,721.9136775,180.4784194,-20805.14191,-30327.48023
1/09/2058,1,4166.666667,649.7229167,395.8333333,136261.1518,257.8925535,817871.7722,0,2326.627288,466,166865.435,1847.43,560.51,-7.390621793,-1.847655448,-20806.98956,-30405.1512
1/10/2058,1,4166.666667,649.7229167,395.8333333,136398.8396,258.1454449,822099.5074,0,1841.195993,467,165574.225,1847.43,556.22,478.0406739,119.5101685,-20687.47939,-30361.35514
1/11/2058,1,4166.666667,649.7229167,395.8333333,136536.2751,258.3978727,826348.1276,0,1745.052757,468,164278.705,1847.43,551.91,574.1839093,143.5459773,-20543.93341,-30293.35368
1/12/2058,1,4166.666667,649.7229167,395.8333333,136673.4586,258.6498377,830617.7376,0,1778.380452,469,162978.875,1847.43,547.6,540.856215,135.2140537,-20408.71936,-30233.53498
1/01/2059,1,4166.666667,649.7229167,395.8333333,136810.3906,258.9013408,834908.443,0,1694.986827,470,161674.705,1847.43,543.26,624.24984,156.06246,-20252.6569,-30152.6662
1/01/2059,2,0,0,0,0,145.1437239,830562.1158,8333.333333,1012.008654,0,0,0,0,7321.324679,0,-20252.6569,-30228.04786
1/02/2059,2,0,0,0,0,145.1437239,826194.0569,8333.333333,890.2320703,0,0,0,0,7443.101263,0,-20252.6569,-30303.61798
1/03/2059,2,0,0,0,0,145.1437239,821804.1577,8333.333333,917.7020622,0,0,0,0,7415.631271,0,-20252.6569,-30379.37703
1/04/2059,2,0,0,0,0,145.1437239,817392.3091,8333.333333,928.9206899,0,0,0,0,7404.412643,0,-20252.6569,-30455.32547
1/05/2059,2,0,0,0,0,145.1437239,812958.4012,8333.333333,1133.878718,0,0,0,0,7199.454616,0,-20252.6569,-30531.46379
1/06/2059,2,0,0,0,0,145.1437239,808502.3237,8333.333333,1050.734267,0,0,0,0,7282.599066,0,-20252.6569,-30607.79244
1/07/2059,2,0,0,0,0,145.1437239,804023.9659,8333.333333,1168.5743,0,0,0,0,7164.759033,0,-20252.6569,-30684.31193
1/08/2059,2,0,0,0,0,145.1437239,799523.2163,8333.333333,824.8180543,0,0,0,0,7508.515279,0,-20252.6569,-30761.02271
1/09/2059,2,0,0,0,0,145.1437239,794999.9629,8333.333333,945.97354,0,0,0,0,7387.359793,0,-20252.6569,-30837.92526
1/10/2059,2,0,0,0,0,145.1437239,790454.0933,8333.333333,1137.450849,0,0,0,0,7195.882484,0,-20252.6569,-30915.02008
1/11/2059,2,0,0,0,0,145.1437239,785885.4943,8333.333333,1040.707774,0,0,0,0,7292.625559,0,-20252.6569,-30992.30763
1/12/2059,2,0,0,0,0,145.1437239,781294.0524,8333.333333,1082.610146,0,0,0,0,7250.723187,0,-20252.6569,-31069.78839
1/01/2060,2,0,0,0,0,145.1437239,776679.6532,8333.333333,834.4343127,0,0,0,0,7498.899021,0,-20252.6569,-31147.46287
1/02/2060,2,0,0,0,0,145.1437239,772042.182,8333.333333,864.5688393,0,0,0,0,7468.764494,0,-20252.6569,-31225.33152
1/03/2060,2,0,0,0,0,145.1437239,767381.5235,8333.333333,1107.236876,0,0,0,0,7226.096457,0,-20252.6569,-31303.39485
1/04/2060,2,0,0,0,0,145.1437239,762697.5617,8333.333333,967.2589702,0,0,0,0,7366.074363,0,-20252.6569,-31381.65334
1/05/2060,2,0,0,0,0,145.1437239,757990.18,8333.333333,1039.972915,0,0,0,0,7293.360419,0,-20252.6569,-31460.10747
1/06/2060,2,0,0,0,0,145.1437239,753259.2615,8333.333333,849.3203156,0,0,0,0,7484.013018,0,-20252.6569,-31538.75774
1/07/2060,2,0,0,0,0,145.1437239,748504.6883,8333.333333,1212.073866,0,0,0,0,7121.259468,0,-20252.6569,-31617.60464
1/08/2060,2,0,0,0,0,145.1437239,743726.3423,8333.333333,1233.3183,0,0,0,0,7100.015033,0,-20252.6569,-31696.64865
1/09/2060,2,0,0,0,0,145.1437239,738924.1046,8333.333333,941.9787082,0,0,0,0,7391.354625,0,-20252.6569,-31775.89027
1/10/2060,2,0,0,0,0,145.1437239,734097.8557,8333.333333,4791.768309,0,0,0,0,3541.565024,0,-20252.6569,-31855.32999
1/11/2060,2,0,0,0,0,145.1437239,729247.4755,8333.333333,778.0366764,0,0,0,0,7555.296657,0,-20252.6569,-31934.96832
1/12/2060,2,0,0,0,0,145.1437239,724372.8435,8333.333333,1021.96072,0,0,0,0,7311.372613,0,-20252.6569,-32014.80574
1/01/2061,2,0,0,0,0,145.1437239,719473.8382,8333.333333,1243.924505,0,0,0,0,7089.408829,0,-20252.6569,-32094.84275
1/02/2061,2,0,0,0,0,145.1437239,714550.338,8333.333333,758.1607969,0,0,0,0,7575.172536,0,-20252.6569,-32175.07986
1/03/2061,2,0,0,0,0,145.1437239,709602.2202,8333.333333,1243.205729,0,0,0,0,7090.127604,0,-20252.6569,-32255.51756
1/04/2061,2,0,0,0,0,145.1437239,704629.3619,8333.333333,871.3300579,0,0,0,0,7462.003275,0,-20252.6569,-32336.15635
1/05/2061,2,0,0,0,0,145.1437239,699631.6393,8333.333333,890.4233976,0,0,0,0,7442.909936,0,-20252.6569,-32416.99675
1/06/2061,2,0,0,0,0,145.1437239,694608.928,8333.333333,1108.337511,0,0,0,0,7224.995822,0,-20252.6569,-32498.03924
1/07/2061,2,0,0,0,0,145.1437239,689561.1032,8333.333333,1085.366415,0,0,0,0,7247.966918,0,-20252.6569,-32579.28434
1/08/2061,2,0,0,0,0,145.1437239,684488.0393,8333.333333,854.8115879,0,0,0,0,7478.521745,0,-20252.6569,-32660.73255
1/09/2061,2,0,0,0,0,145.1437239,679389.61,8333.333333,816.5474957,0,0,0,0,7516.785838,0,-20252.6569,-32742.38438
1/10/2061,2,0,0,0,0,145.1437239,674265.6886,8333.333333,1105.421117,0,0,0,0,7227.912216,0,-20252.6569,-32824.24034
1/11/2061,2,0,0,0,0,145.1437239,669116.1476,8333.333333,878.8169554,0,0,0,0,7454.516378,0,-20252.6569,-32906.30094
1/12/2061,2,0,0,0,0,145.1437239,663940.8589,8333.333333,777.8781307,0,0,0,0,7555.455203,0,-20252.6569,-32988.56669
1/01/2062,2,0,0,0,0,145.1437239,658739.6938,8333.333333,782.8591883,0,0,0,0,7550.474145,0,-20252.6569,-33071.03811
1/02/2062,2,0,0,0,0,145.1437239,653512.5228,8333.333333,1090.712673,0,0,0,0,7242.62066,0,-20252.6569,-33153.7157
1/03/2062,2,0,0,0,0,145.1437239,648259.216,8333.333333,803.3349997,0,0,0,0,7529.998334,0,-20252.6569,-33236.59999
1/04/2062,2,0,0,0,0,145.1437239,642979.6426,8333.333333,815.6919969,0,0,0,0,7517.641336,0,-20252.6569,-33319.69149
1/05/2062,2,0,0,0,0,145.1437239,637673.6714,8333.333333,929.4410146,0,0,0,0,7403.892319,0,-20252.6569,-33402.99072
1/06/2062,2,0,0,0,0,145.1437239,632341.1703,8333.333333,868.4500336,0,0,0,0,7464.8833,0,-20252.6569,-33486.4982
1/07/2062,2,0,0,0,0,145.1437239,626982.0067,8333.333333,1167.707529,0,0,0,0,7165.625805,0,-20252.6569,-33570.21444
1/08/2062,2,0,0,0,0,145.1437239,621596.0473,8333.333333,1123.130635,0,0,0,0,7210.202698,0,-20252.6569,-33654.13998
1/09/2062,2,0,0,0,0,145.1437239,616183.1581,8333.333333,1025.71117,0,0,0,0,7307.622164,0,-20252.6569,-33738.27533
1/10/2062,2,0,0,0,0,145.1437239,610743.2045,8333.333333,1072.286982,0,0,0,0,7261.046351,0,-20252.6569,-33822.62102
1/11/2062,2,0,0,0,0,145.1437239,605276.051,8333.333333,1239.21664,0,0,0,0,7094.116693,0,-20252.6569,-33907.17757
1/12/2062,2,0,0,0,0,145.1437239,599781.5618,8333.333333,1223.97372,0,0,0,0,7109.359613,0,-20252.6569,-33991.94551
1/01/2063,2,0,0,0,0,145.1437239,594259.6002,8333.333333,764.0466449,0,0,0,0,7569.286688,0,-20252.6569,-34076.92538
1/02/2063,2,0,0,0,0,145.1437239,588710.0288,8333.333333,1104.79425,0,0,0,0,7228.539083,0,-20252.6569,-34162.11769
1/03/2063,2,0,0,0,0,145.1437239,583132.7095,8333.333333,1127.493061,0,0,0,0,7205.840273,0,-20252.6569,-34247.52299
1/04/2063,2,0,0,0,0,145.1437239,577527.5036,8333.333333,1205.428974,0,0,0,0,7127.90436,0,-20252.6569,-34333.14179
1/05/2063,2,0,0,0,0,145.1437239,571894.2717,8333.333333,1141.90532,0,0,0,0,7191.428013,0,-20252.6569,-34418.97465
1/06/2063,2,0,0,0,0,145.1437239,566232.8736,8333.333333,818.3379107,0,0,0,0,7514.995423,0,-20252.6569,-34505.02208
1/07/2063,2,0,0,0,0,145.1437239,560543.1685,8333.333333,1212.240267,0,0,0,0,7121.093066,0,-20252.6569,-34591.28464
1/08/2063,2,0,0,0,0,145.1437239,554825.0149,8333.333333,815.7378243,0,0,0,0,7517.595509,0,-20252.6569,-34677.76285
1/09/2063,2,0,0,0,0,145.1437239,549078.2705,8333.333333,1114.985487,0,0,0,0,7218.347846,0,-20252.6569,-34764.45726
1/10/2063,2,0,0,0,0,145.1437239,543302.7924,8333.333333,992.552108,0,0,0,0,7340.781225,0,-20252.6569,-34851.3684
1/11/2063,2,0,0,0,0,145.1437239,537498.437,8333.333333,1066.713159,0,0,0,0,7266.620174,0,-20252.6569,-34938.49682
1/12/2063,2,0,0,0,0,145.1437239,531665.0597,8333.333333,1238.413217,0,0,0,0,7094.920116,0,-20252.6569,-35025.84307
1/01/2064,2,0,0,0,0,145.1437239,525802.5156,8333.333333,878.3214165,0,0,0,0,7455.011917,0,-20252.6569,-35113.40767
1/02/2064,2,0,0,0,0,145.1437239,519910.6587,8333.333333,866.5615208,0,0,0,0,7466.771813,0,-20252.6569,-35201.19119
1/03/2064,2,0,0,0,0,145.1437239,513989.3425,8333.333333,1232.821277,0,0,0,0,7100.512057,0,-20252.6569,-35289.19417
1/04/2064,2,0,0,0,0,145.1437239,508038.4198,8333.333333,1152.84316,0,0,0,0,7180.490173,0,-20252.6569,-35377.41716
1/05/2064,2,0,0,0,0,145.1437239,502057.7425,8333.333333,1012.432813,0,0,0,0,7320.90052,0,-20252.6569,-35465.8607
1/06/2064,2,0,0,0,0,145.1437239,496047.1617,8333.333333,934.6094578,0,0,0,0,7398.723876,0,-20252.6569,-35554.52535
1/07/2064,2,0,0,0,0,145.1437239,490006.5281,8333.333333,1238.271368,0,0,0,0,7095.061965,0,-20252.6569,-35643.41166
1/08/2064,2,0,0,0,0,145.1437239,483935.6913,8333.333333,889.4475065,0,0,0,0,7443.885827,0,-20252.6569,-35732.52019
1/09/2064,2,0,0,0,0,145.1437239,477834.5003,8333.333333,798.2106471,0,0,0,0,7535.122686,0,-20252.6569,-35821.85149
1/10/2064,2,0,0,0,0,145.1437239,471702.8034,8333.333333,1243.303897,0,0,0,0,7090.029436,0,-20252.6569,-35911.40612
1/11/2064,2,0,0,0,0,145.1437239,465540.4479,8333.333333,1028.788852,0,0,0,0,7304.544481,0,-20252.6569,-36001.18464
1/12/2064,2,0,0,0,0,145.1437239,459347.2807,8333.333333,1144.005676,0,0,0,0,7189.327657,0,-20252.6569,-36091.1876
1/01/2065,2,0,0,0,0,145.1437239,453123.1477,8333.333333,1145.155479,0,0,0,0,7188.177854,0,-20252.6569,-36181.41557
1/02/2065,2,0,0,0,0,145.1437239,446867.894,8333.333333,1028.282205,0,0,0,0,7305.051129,0,-20252.6569,-36271.86911
1/03/2065,2,0,0,0,0,145.1437239,440581.364,8333.333333,758.4653692,0,0,0,0,7574.867964,0,-20252.6569,-36362.54878
1/04/2065,2,0,0,0,0,145.1437239,434263.4014,8333.333333,792.0989032,0,0,0,0,7541.23443,0,-20252.6569,-36453.45515
1/05/2065,2,0,0,0,0,145.1437239,427913.849,8333.333333,866.9572393,0,0,0,0,7466.376094,0,-20252.6569,-36544.58879
1/06/2065,2,0,0,0,0,145.1437239,421532.5488,8333.333333,1137.001168,0,0,0,0,7196.332165,0,-20252.6569,-36635.95026
1/07/2065,2,0,0,0,0,145.1437239,415119.3421,8333.333333,769.3856794,0,0,0,0,7563.947654,0,-20252.6569,-36727.54014
1/08/2065,2,0,0,0,0,145.1437239,408674.0693,8333.333333,1125.739548,0,0,0,0,7207.593785,0,-20252.6569,-36819.35899
1/09/2065,2,0,0,0,0,145.1437239,402196.5702,8333.333333,1070.051745,0,0,0,0,7263.281589,0,-20252.6569,-36911.40738
1/10/2065,2,0,0,0,0,145.1437239,395686.6837,8333.333333,836.485356,0,0,0,0,7496.847977,0,-20252.6569,-37003.6859
1/11/2065,2,0,0,0,0,145.1437239,389144.2476,8333.333333,1198.320392,0,0,0,0,7135.012941,0,-20252.6569,-37096.19512
1/12/2065,2,0,0,0,0,145.1437239,382569.0994,8333.333333,1092.790363,0,0,0,0,7240.542971,0,-20252.6569,-37188.93561
1/01/2066,2,0,0,0,0,145.1437239,375961.0755,8333.333333,821.4823168,0,0,0,0,7511.851017,0,-20252.6569,-37281.90794
1/02/2066,2,0,0,0,0,145.1437239,369320.0114,8333.333333,900.305597,0,0,0,0,7433.027736,0,-20252.6569,-37375.11271
1/03/2066,2,0,0,0,0,145.1437239,362645.742,8333.333333,1223.115131,0,0,0,0,7110.218202,0,-20252.6569,-37468.5505
1/04/2066,2,0,0,0,0,145.1437239,355938.1013,8333.333333,897.749126,0,0,0,0,7435.584207,0,-20252.6569,-37562.22187
1/05/2066,2,0,0,0,0,145.1437239,349196.9224,8333.333333,1060.986005,0,0,0,0,7272.347329,0,-20252.6569,-37656.12743
1/06/2066,2,0,0,0,0,145.1437239,342422.0375,8333.333333,832.5548722,0,0,0,0,7500.778461,0,-20252.6569,-37750.26775
1/07/2066,2,0,0,0,0,145.1437239,335613.2783,8333.333333,1208.329153,0,0,0,0,7125.00418,0,-20252.6569,-37844.64342
1/08/2066,2,0,0,0,0,145.1437239,328770.4752,8333.333333,1138.80089,0,0,0,0,7194.532443,0,-20252.6569,-37939.25502
1/09/2066,2,0,0,0,0,145.1437239,321893.4582,8333.333333,1118.176408,0,0,0,0,7215.156926,0,-20252.6569,-38034.10316
1/10/2066,2,0,0,0,0,145.1437239,314982.056,8333.333333,1240.636969,0,0,0,0,7092.696365,0,-20252.6569,-38129.18842
1/11/2066,2,0,0,0,0,145.1437239,308036.0968,8333.333333,934.8521682,0,0,0,0,7398.481165,0,-20252.6569,-38224.51139
1/12/2066,2,0,0,0,0,145.1437239,301055.4079,8333.333333,1086.836534,0,0,0,0,7246.4968,0,-20252.6569,-38320.07267
1/01/2067,2,0,0,0,0,145.1437239,294039.8155,8333.333333,1169.665102,0,0,0,0,7163.668231,0,-20252.6569,-38415.87285
1/02/2067,2,0,0,0,0,145.1437239,286989.1451,8333.333333,922.9419952,0,0,0,0,7410.391338,0,-20252.6569,-38511.91253
1/03/2067,2,0,0,0,0,145.1437239,279903.2214,8333.333333,779.9617926,0,0,0,0,7553.371541,0,-20252.6569,-38608.19231
1/04/2067,2,0,0,0,0,145.1437239,272781.8681,8333.333333,1115.324842,0,0,0,0,7218.008491,0,-20252.6569,-38704.71279
1/05/2067,2,0,0,0,0,145.1437239,265624.908,8333.333333,911.5033431,0,0,0,0,7421.82999,0,-20252.6569,-38801.47458
1/06/2067,2,0,0,0,0,145.1437239,258432.1631,8333.333333,845.3863535,0,0,0,0,7487.94698,0,-20252.6569,-38898.47826
1/07/2067,2,0,0,0,0,145.1437239,251203.4544,8333.333333,951.846693,0,0,0,0,7381.48664,0,-20252.6569,-38995.72446
1/08/2067,2,0,0,0,0,145.1437239,243938.6023,8333.333333,804.281928,0,0,0,0,7529.051405,0,-20252.6569,-39093.21377
1/09/2067,2,0,0,0,0,145.1437239,236637.4258,8333.333333,992.7113758,0,0,0,0,7340.621957,0,-20252.6569,-39190.9468
1/10/2067,2,0,0,0,0,145.1437239,229299.7435,8333.333333,1083.787993,0,0,0,0,7249.54534,0,-20252.6569,-39288.92417
1/11/2067,2,0,0,0,0,145.1437239,221925.3728,8333.333333,974.7354174,0,0,0,0,7358.597916,0,-20252.6569,-39387.14648
1/12/2067,2,0,0,0,0,145.1437239,214514.1302,8333.333333,895.2696446,0,0,0,0,7438.063689,0,-20252.6569,-39485.61435
1/01/2068,2,0,0,0,0,145.1437239,207065.8314,8333.333333,1212.604558,0,0,0,0,7120.728776,0,-20252.6569,-39584.32838
1/02/2068,2,0,0,0,0,145.1437239,199580.2911,8333.333333,1171.762698,0,0,0,0,7161.570635,0,-20252.6569,-39683.2892
1/03/2068,2,0,0,0,0,145.1437239,192057.3232,8333.333333,1045.082186,0,0,0,0,7288.251148,0,-20252.6569,-39782.49743
1/04/2068,2,0,0,0,0,145.1437239,184496.7403,8333.333333,1097.707974,0,0,0,0,7235.625359,0,-20252.6569,-39881.95367
1/05/2068,2,0,0,0,0,145.1437239,176898.3546,8333.333333,793.7865153,0,0,0,0,7539.546818,0,-20252.6569,-39981.65856
1/06/2068,2,0,0,0,0,145.1437239,169261.9769,8333.333333,1046.09413,0,0,0,0,7287.239203,0,-20252.6569,-40081.6127
1/07/2068,2,0,0,0,0,145.1437239,161587.4174,8333.333333,1185.011072,0,0,0,0,7148.322261,0,-20252.6569,-40181.81673
1/08/2068,2,0,0,0,0,145.1437239,153874.485,8333.333333,1207.805487,0,0,0,0,7125.527846,0,-20252.6569,-40282.27128
1/09/2068,2,0,0,0,0,145.1437239,146122.988,8333.333333,948.8105958,0,0,0,0,7384.522738,0,-20252.6569,-40382.97695
1/10/2068,2,0,0,0,0,145.1437239,138332.7335,8333.333333,928.2564823,0,0,0,0,7405.076851,0,-20252.6569,-40483.9344
1/11/2068,2,0,0,0,0,145.1437239,130503.5277,8333.333333,940.0718749,0,0,0,0,7393.261458,0,-20252.6569,-40585.14423
1/12/2068,2,0,0,0,0,145.1437239,122635.1759,8333.333333,1019.81145,0,0,0,0,7313.521883,0,-20252.6569,-40686.60709
1/01/2069,2,0,0,0,0,145.1437239,114727.4823,8333.333333,1132.070595,0,0,0,0,7201.262738,0,-20252.6569,-40788.32361
1/02/2069,2,0,0,0,0,145.1437239,106780.2503,8333.333333,871.0601627,0,0,0,0,7462.273171,0,-20252.6569,-40890.29442
1/03/2069,2,0,0,0,0,145.1437239,98793.28212,8333.333333,995.0738371,0,0,0,0,7338.259496,0,-20252.6569,-40992.52016
1/04/2069,2,0,0,0,0,145.1437239,90766.37909,8333.333333,774.1540596,0,0,0,0,7559.179274,0,-20252.6569,-41095.00146
1/05/2069,2,0,0,0,0,145.1437239,82699.34154,8333.333333,806.8945749,0,0,0,0,7526.438758,0,-20252.6569,-41197.73896
1/06/2069,2,0,0,0,0,145.1437239,74591.9688,8333.333333,1223.446344,0,0,0,0,7109.886989,0,-20252.6569,-41300.73331
1/07/2069,2,0,0,0,0,145.1437239,66444.0592,8333.333333,1143.152294,0,0,0,0,7190.18104,0,-20252.6569,-41403.98514
1/08/2069,2,0,0,0,0,145.1437239,58255.41006,8333.333333,1040.723642,0,0,0,0,7292.609691,0,-20252.6569,-41507.4951
1/09/2069,2,0,0,0,0,145.1437239,50025.81767,8333.333333,969.7347548,0,0,0,0,7363.598579,0,-20252.6569,-41611.26384
1/10/2069,2,0,0,0,0,145.1437239,41755.07731,8333.333333,1124.510354,0,0,0,0,7208.822979,0,-20252.6569,-41715.292
1/11/2069,2,0,0,0,0,145.1437239,33442.98326,8333.333333,816.2427521,0,0,0,0,7517.090581,0,-20252.6569,-41819.58023
1/12/2069,2,0,0,0,0,145.1437239,25089.32873,8333.333333,864.7229831,0,0,0,0,7468.61035,0,-20252.6569,-41924.12918
1/01/2070,2,0,0,0,0,145.1437239,16693.90593,8333.333333,988.7205294,0,0,0,0,7344.612804,0,-20252.6569,-42028.9395
1/02/2070,2,0,0,0,0,145.1437239,8256.506017,8333.333333,934.004865,0,0,0,0,7399.328468,0,-20252.6569,-42134.01185
1/03/2070,2,0,0,0,0,0,0,0,763.5318296,0,0,0,0,-763.5318296,0,-20252.6569,-42239.34688
1/04/2070,2,0,0,0,0,0,0,0,851.2105535,0,0,0,0,-851.2105535,0,-20252.6569,-42344.94525
1/05/2070,2,0,0,0,0,0,0,0,1111.990843,0,0,0,0,-1111.990843,0,-20252.6569,-42450.80761
1/06/2070,2,0,0,0,0,0,0,0,769.5920267,0,0,0,0,-769.5920267,0,-20252.6569,-42556.93463
1/07/2070,2,0,0,0,0,0,0,0,805.3646254,0,0,0,0,-805.3646254,0,-20252.6569,-42663.32697
1/08/2070,2,0,0,0,0,0,0,0,758.2804358,0,0,0,0,-758.2804358,0,-20252.6569,-42769.98529
1/09/2070,2,0,0,0,0,0,0,0,1178.55578,0,0,0,0,-1178.55578,0,-20252.6569,-42876.91025
1/10/2070,2,0,0,0,0,0,0,0,1090.358189,0,0,0,0,-1090.358189,0,-20252.6569,-42984.10252
1/11/2070,2,0,0,0,0,0,0,0,805.5444976,0,0,0,0,-805.5444976,0,-20252.6569,-43091.56278
1/12/2070,2,0,0,0,0,0,0,0,882.9992358,0,0,0,0,-882.9992358,0,-20252.6569,-43199.29169
1/01/2071,2,0,0,0,0,0,0,0,765.4780172,0,0,0,0,-765.4780172,0,-20252.6569,-43307.28992
1/02/2071,2,0,0,0,0,0,0,0,1179.253149,0,0,0,0,-1179.253149,0,-20252.6569,-43415.55814
1/03/2071,2,0,0,0,0,0,0,0,902.2945222,0,0,0,0,-902.2945222,0,-20252.6569,-43524.09704
1/04/2071,2,0,0,0,0,0,0,0,1169.82236,0,0,0,0,-1169.82236,0,-20252.6569,-43632.90728
1/05/2071,2,0,0,0,0,0,0,0,1173.985699,0,0,0,0,-1173.985699,0,-20252.6569,-43741.98955
1/06/2071,2,0,0,0,0,0,0,0,807.3378283,0,0,0,0,-807.3378283,0,-20252.6569,-43851.34452
1/07/2071,2,0,0,0,0,0,0,0,1060.281685,0,0,0,0,-1060.281685,0,-20252.6569,-43960.97288
1/08/2071,2,0,0,0,0,0,0,0,802.6667042,0,0,0,0,-802.6667042,0,-20252.6569,-44070.87532
